MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MeltingT,MagpieData avg_dev NValence,MagpieData avg_dev NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData maximum NValence,MagpieData mean Column,MagpieData mean GSvolume_pa,MagpieData mean MeltingT,MagpieData mean MendeleevNumber,MagpieData mode Column,MagpieData mode MendeleevNumber,MagpieData range Electronegativity,V0
1.944444444444444,23.05555555555556,7.382638888888889,148.61111111111117,1.944444444444444,1.9444444444444444,8.611111111111105,10.0,8.833333333333334,14.749583333333334,1638.8333333333333,53.0,10.0,61.0,0.8099999999999998,363.0
2.741617357001972,16.35108481262328,7.515680473372782,230.0591715976332,2.741617357001972,0.8826429980276136,8.071005917159768,10.0,8.217948717948719,15.205192307692307,1582.076923076923,54.38461538461539,10.0,61.0,0.91,318.0
2.378786268466362,23.19472845148261,7.810786906153682,206.3576222765437,2.563928153895207,2.066957168668296,10.147730895950696,10.0,8.618556701030927,15.439231958762884,1599.752680412371,53.169072164948446,10.0,61.0,0.8099999999999998,298.0
3.4,41.18,13.30995,276.38,3.3600000000000003,3.4,14.88,10.0,6.4,23.61495,1459.62,36.78,3.0,13.0,0.8099999999999998,313.0
1.1910597000294088,11.30608110315983,3.50060620606177,271.4574823819016,1.1779890860373163,1.3593438551775971,12.340838044200453,7.0,5.722772277227723,13.402700580404291,1829.7953795379533,47.98679867986798,7.0,52.0,0.5399999999999998,288.0
2.5372839506172844,20.93432098765432,7.54097037037037,216.67160493827168,2.5372839506172844,1.796503703703704,10.716049382716047,10.0,8.368888888888888,15.167766666666669,1588.711111111111,54.48888888888889,10.0,61.0,0.8099999999999998,323.0
3.4,41.18,13.30995,276.38,3.3600000000000003,3.4,14.88,10.0,6.4,23.61495,1459.62,36.78,3.0,13.0,0.8099999999999998,328.0
3.3984375,9.21875,5.7712890625,382.890625,3.3984375,1.484375,13.320312499999988,10.0,4.5625,19.5540625,1229.3125,62.3125,2.0,68.0,0.69,633.0
2.068611111111111,23.147222222222208,7.368263888888889,268.1841319444446,2.8631944444444444,2.014444444444444,10.522777777777778,10.0,9.158333333333331,15.515833333333331,1541.5170833333332,54.35,10.0,61.0,0.8099999999999998,483.0
3.4,40.96,13.2056,272.2751999999999,3.4,3.4,14.88,10.0,6.4,23.510600000000004,1476.62,36.68,3.0,13.0,0.8099999999999998,328.0
1.2133333333333336,12.399999999999991,4.02841762452,276.94893333333334,1.2133333333333336,1.346666666666667,11.822222222222225,7.0,5.789999999999999,13.71962356322,1815.38,48.223333333333336,7.0,52.0,0.4399999999999999,323.0
1.972222222222222,20.819444444444443,7.485520833333335,172.69444444444454,1.8194444444444444,1.6216666666666664,10.522777777777778,10.0,8.716666666666667,14.8038125,1628.3833333333332,52.73333333333333,10.0,61.0,0.91,293.0
2.43529198732458,22.753798098687174,7.698270348574014,219.185606156632,2.394821186057039,1.7047351742870074,11.719502037120874,10.0,8.57872340425532,15.401723404255318,1583.3128723404254,53.93191489361702,10.0,61.0,0.8099999999999998,298.0
2.1776937618147447,15.051039697542535,3.3226953914344044,110.44612476370509,2.1776937618147447,2.1776937618147447,15.833648393194704,10.0,6.086956521739131,14.047833583208694,1850.7391304347827,49.30434782608695,4.0,43.0,0.5799999999999998,343.0
0.2111999999999999,3.851400000000002,0.8227785000000034,31.00799999999997,0.2111999999999999,0.5568,0.6138000000000022,10.0,2.11,23.184525000000004,939.15,66.28,2.0,68.0,0.8099999999999998,613.0
3.363141687177846,19.347601019856302,7.682381982538827,276.34352600964667,2.5760642818511945,1.017096941534862,18.60654959658281,10.0,7.541528239202659,16.217823920265783,1530.1373754152826,55.95348837209304,10.0,61.0,0.74,348.0
3.4,21.155555555555555,8.260388888888889,307.10747777777783,3.462222222222222,2.077777777777778,13.77777777777778,10.0,7.6,16.82329166666667,1508.4823333333331,54.51666666666667,10.0,61.0,0.8099999999999998,313.0
1.254501478097286,11.035743079817252,2.8537512163023937,163.91271163665678,1.254501478097286,1.502821822090836,14.989518946519748,8.0,5.79344262295082,13.122623233465577,1952.75737704918,48.114754098360656,6.0,49.0,0.73,253.0
0.8100000000000002,4.739999999999995,1.241525000000003,151.28999999999996,0.8100000000000002,0.99,2.94500000000001,10.0,2.45,22.73525,1007.05,64.85,2.0,68.0,0.69,573.0
2.25,15.099999999999998,3.04525,75.45,2.25,2.25,16.884999999999998,10.0,6.25,13.64475,1865.55,49.75,4.0,43.0,0.3699999999999999,313.0
1.44,12.058000000000002,2.791245000000001,166.14399999999995,1.4880000000000002,1.76,5.579999999999996,10.0,2.9,23.044025,1026.84,61.86,2.0,68.0,0.8099999999999998,593.0
2.7500000000000004,20.750000000000004,7.649062499999999,188.0833333333333,2.7500000000000004,2.0,11.625,10.0,8.166666666666666,15.419375,1622.25,53.5,10.0,61.0,0.8099999999999998,293.0
0.2111999999999999,3.851400000000002,0.8227785000000034,31.00799999999997,0.2111999999999999,0.5568,0.6138000000000022,10.0,2.11,23.184525000000004,939.15,66.28,2.0,68.0,0.8099999999999998,573.0
1.8272189349112435,19.51005917159764,7.013153846153847,161.12662721893489,1.697041420118344,1.5024852071005914,12.414674556213011,10.0,8.738461538461538,14.450500000000002,1640.0615384615385,53.12307692307692,10.0,61.0,0.91,293.0
1.972222222222222,20.77777777777777,7.490277777777778,174.3888888888888,1.805555555555556,1.6216666666666664,10.522777777777778,10.0,8.716666666666667,14.806666666666668,1627.3666666666668,52.75,10.0,61.0,0.91,363.0
2.068611111111111,23.147222222222208,7.368263888888889,268.1841319444446,2.8631944444444444,2.014444444444444,10.522777777777778,10.0,9.158333333333331,15.515833333333331,1541.5170833333332,54.35,10.0,61.0,0.8099999999999998,483.0
1.1749318440193814,10.882882087394185,3.3133844910737755,267.3985938345052,1.1705168817121223,1.3421485414068282,12.262557808412703,7.0,5.7408637873754165,13.244313208845517,1834.8372093023256,48.20598006644519,7.0,52.0,0.5399999999999998,278.0
